postDate,craigId,area,price,title,longitude,beds,latitude,link,numPic,updateDate,date,size,contentLen,reposts
"2015-11-20T16:07:28-0500,2015-11-20T16:07:28-0500,2015-11-27T10:22:36-0500",5324927119, (bedstuy),750,JUMBOOOOO renovated room in condo like! in a 3 bed share! young proff!,-73.909605,,40.693832,/brk/roo/5324927119.html,10,"2015-11-20T16:07:28-0500,2015-11-20T16:07:28-0500,2015-11-27T10:22:36-0500",Nov 27,23,0
"2015-11-20T18:32:32-0500,2015-11-20T18:32:32-0500,2015-11-27T10:22:20-0500",5325153332, (bushwick),999,1 golden era room in mega condo like duplex with yard! act asap! by jm,-73.944263,,40.701578,/brk/roo/5325153332.html,5,"2015-11-20T18:32:32-0500,2015-11-20T18:32:32-0500,2015-11-27T10:22:20-0500",Nov 27,12,0
"2015-11-27T10:27:24-0500,2015-11-27T10:27:24-0500",5333909133, (Prospect Park),1000,WONDERFUL SUNNY FURNISHED ROOM IN A 2-BEDROOM SHARE,-73.959103,,40.657462,/brk/roo/5333909133.html,4,"2015-11-27T10:27:24-0500,2015-11-27T10:27:24-0500",Nov 27,5,0
"2015-11-20T16:22:37-0500,2015-11-20T16:22:37-0500,2015-11-27T10:22:21-0500",5324953214, (east williamsburg),775,1 AMAZING SUPER CONDO LIKE ROOM IN A 3 BED! CENTRAL AIR! PICS###BY JMZ,-73.929787,,40.700718,/brk/roo/5324953214.html,0,"2015-11-20T16:22:37-0500,2015-11-20T16:22:37-0500,2015-11-27T10:22:21-0500",Nov 27,24,0
"2015-11-20T16:24:22-0500,2015-11-20T16:24:22-0500,2015-11-27T10:22:22-0500",5324956169, (bushwick),1015,"GYM YARD ROOF>>> roomS in duplex w/yard,wash-dryer!by L! no fee>>",-73.917214,,40.701592,/brk/roo/5324956169.html,3,"2015-11-20T16:24:22-0500,2015-11-20T16:24:22-0500,2015-11-27T10:22:22-0500",Nov 27,18,0
"2015-11-27T10:11:57-0500,2015-11-27T10:11:57-0500",5333888234, (Stuyvesant Heights),850,Room in New 3bed/1bath Condo-Duplex. W+D. Backyard. Exp C Train.,,,,/brk/roo/5333888234.html,5,"2015-11-27T10:11:57-0500,2015-11-27T10:11:57-0500",Nov 27,18,0
"2015-11-27T10:07:18-0500,2015-11-27T10:07:18-0500",5333882212, (Bushwick / Ridgewood),1000,"AMAZING room in brand new luxury 3BR/2BA w/ GYM, roof, laundry, etc.",-73.901524,,40.699162,/brk/roo/5333882212.html,10,"2015-11-27T10:07:18-0500,2015-11-27T10:07:18-0500",Nov 27,10,0
"2015-11-15T15:10:23-0500,2015-11-15T15:10:23-0500,2015-11-27T10:46:35-0500",5317264667, (bedstuy bushwick),800,1 amazing room in shared 4 bed with heat/hot water! roof w/city view>>,-73.9666,,40.6924,/brk/roo/5317264667.html,0,"2015-11-15T15:10:23-0500,2015-11-15T15:10:23-0500,2015-11-27T10:46:35-0500",Nov 27,16,0
"2015-11-15T15:09:29-0500,2015-11-15T15:09:29-0500,2015-11-27T10:46:35-0500",5317263236, (bedstuy bushwick),800,1 amazing room in shared 4 bed with heat/hot water! roof w/city view>>,-73.9666,,40.6924,/brk/roo/5317263236.html,0,"2015-11-15T15:09:29-0500,2015-11-15T15:09:29-0500,2015-11-27T10:46:35-0500",Nov 27,16,0
"2015-11-15T14:28:33-0500,2015-11-15T14:28:33-0500,2015-11-27T10:46:36-0500",5317201050, (bedstuy bushwick),800,1 amazing room in shared 4 bed with heat/hot water! roof w/city view>>,-73.9666,,40.6924,/brk/roo/5317201050.html,2,"2015-11-15T14:28:33-0500,2015-11-15T14:28:33-0500,2015-11-27T10:46:36-0500",Nov 27,16,0
"2015-11-23T13:25:00-0500,2015-11-23T13:25:00-0500,2015-11-27T10:46:36-0500",5328987484, (bushwick),775,1 golden era room in mega condo like duplex with yard! act asap! by jm,-73.9563,,40.7095,/brk/roo/5328987484.html,0,"2015-11-23T13:25:00-0500,2015-11-23T13:25:00-0500,2015-11-27T10:46:36-0500",Nov 27,18,0
"2015-11-15T14:33:47-0500,2015-11-15T14:33:47-0500,2015-11-27T10:46:34-0500",5317209016, (bushwick),775,1 awesome all new room in condo duplex w/yard!off the LLLLLLLLLLLLLLLL,-73.9274,,40.6907,/brk/roo/5317209016.html,0,"2015-11-15T14:33:47-0500,2015-11-15T14:33:47-0500,2015-11-27T10:46:34-0500",Nov 27,17,0
"2015-11-23T13:21:21-0500,2015-11-23T13:21:21-0500,2015-11-27T10:46:37-0500",5328980299, (bushwick),750,1 AMAZING SUPER CONDO LIKE ROOM IN A 3 BED! CENTRAL AIR! PICS###BY JMZ,,,,/brk/roo/5328980299.html,0,"2015-11-23T13:21:21-0500,2015-11-23T13:21:21-0500,2015-11-27T10:46:37-0500",Nov 27,22,0
"2015-11-23T13:20:21-0500,2015-11-23T13:20:21-0500,2015-11-27T10:46:38-0500",5328978216, (bedstuy bushwick),800,1 amazing room in shared 4 bed with heat/hot water! roof w/city view>>,-73.9666,,40.6924,/brk/roo/5328978216.html,2,"2015-11-23T13:20:21-0500,2015-11-23T13:20:21-0500,2015-11-27T10:46:38-0500",Nov 27,16,0
"2015-11-20T15:42:24-0500,2015-11-20T15:42:24-0500,2015-11-27T14:18:33-0500",5324884319, (bedstuy bushwick),850,1 amazing renovated room in condo like! in a 3 bed share! young proff!,-73.9274,,40.6907,/brk/roo/5324884319.html,0,"2015-11-20T15:42:24-0500,2015-11-20T15:42:24-0500,2015-11-27T14:18:33-0500",Nov 27,31,0
"2015-11-19T14:13:09-0500,2015-11-19T14:13:09-0500,2015-11-27T14:18:33-0500",5323208970, (Ridgewood),1000,golden era room in mega condo like duplex with yard! act asap! by jm,-73.9274,,40.6907,/brk/roo/5323208970.html,0,"2015-11-19T14:13:09-0500,2015-11-19T14:13:09-0500,2015-11-27T14:18:33-0500",Nov 27,23,0
"2015-11-20T15:42:58-0500,2015-11-20T15:42:58-0500,2015-11-27T14:18:34-0500",5324885277, (bushwick),800,famazing room in shared 3 bed condo like reno! no fee! hot reno! wowo,-73.9274,,40.6907,/brk/roo/5324885277.html,0,"2015-11-20T15:42:58-0500,2015-11-20T15:42:58-0500,2015-11-27T14:18:34-0500",Nov 27,21,0
"2015-11-15T18:28:13-0500,2015-11-15T18:28:13-0500,2015-11-27T14:21:26-0500",5317535669, (Park Slope- NEAR SUBWAYS + shops/cafes),1085,Sunny private bedroom in a 2 bedroom- Great Safe Neighborhood!,-73.989222,,40.669749,/brk/roo/5317535669.html,10,"2015-11-15T18:28:13-0500,2015-11-15T18:28:13-0500,2015-11-27T14:21:26-0500",Nov 27,4,0
"2015-11-20T15:41:54-0500,2015-11-20T15:41:54-0500,2015-11-27T14:18:34-0500",5324883512, (Ridgewood),1000,golden era room in mega condo like duplex with yard! act asap! by jm,-73.9274,,40.6907,/brk/roo/5324883512.html,0,"2015-11-20T15:41:54-0500,2015-11-20T15:41:54-0500,2015-11-27T14:18:34-0500",Nov 27,23,0
"2015-11-03T11:38:25-0500,2015-11-03T11:38:25-0500,2015-11-27T14:18:48-0500",5298380843, (bushwick),900,golden era room in mega condo like duplex with yard! act asap! by jm,-73.9274,,40.6907,/brk/roo/5298380843.html,0,"2015-11-03T11:38:25-0500,2015-11-03T11:38:25-0500,2015-11-27T14:18:48-0500",Nov 27,23,0
"2015-11-23T13:20:53-0500,2015-11-23T13:20:53-0500,2015-11-27T10:46:38-0500",5328979344, (bedstuy bushwick),800,1 AMAZING SUPER CONDO LIKE ROOM IN A 3 BED! CENTRAL AIR! PICS###BY JMZ,-73.9274,,40.6907,/brk/roo/5328979344.html,0,"2015-11-23T13:20:53-0500,2015-11-23T13:20:53-0500,2015-11-27T10:46:38-0500",Nov 27,22,0
"2015-11-03T15:49:41-0500,2015-11-03T15:49:41-0500,2015-11-27T14:22:20-0500",5298872921, (Bedstuy J train @ Halsey),875,HUGE rom available DEC 1 great for student/foreign/traveler,,,,/brk/roo/5298872921.html,7,"2015-11-03T15:49:41-0500,2015-11-03T15:49:41-0500,2015-11-27T14:22:20-0500",Nov 27,37,0
"2015-11-15T13:22:38-0500,2015-11-15T13:22:38-0500,2015-11-27T14:23:16-0500",5317101396, (bed stuy),800,room for rent in apartment with extra half bathroom near trains & park,-73.9274,,40.6907,/brk/roo/5317101396.html,9,"2015-11-15T13:22:38-0500,2015-11-15T13:22:38-0500,2015-11-27T14:23:16-0500",Nov 27,16,0
"2015-11-17T07:57:02-0500,2015-11-17T07:57:02-0500,2015-11-27T14:23:33-0500",5319684637, (Crown Heights),975,ASAP MOVE: LOOKING FOR OUR 3RD ROOMMATE FOR BEAUTIFUL APT!,,,,/brk/roo/5319684637.html,9,"2015-11-17T07:57:02-0500,2015-11-17T07:57:02-0500,2015-11-27T14:23:33-0500",Nov 27,5,0
"2015-11-15T12:57:15-0500,2015-11-15T12:57:15-0500,2015-11-27T10:57:55-0500",5317063366, (bedstuy bushwick),800,Spacious Luxury Rooms,,140,,/brk/roo/5317063366.html,7,"2015-11-15T12:57:15-0500,2015-11-15T12:57:15-0500,2015-11-27T10:57:55-0500",Nov 27,13,0
"2015-11-05T15:41:24-0500,2015-11-05T15:41:24-0500,2015-11-27T10:52:48-0500",5302066064, (bedstuy bushwick),800,1 amazing renovated room in condo like! in a 3 bed share! young proff!,-73.9274,,40.6907,/brk/roo/5302066064.html,0,"2015-11-05T15:41:24-0500,2015-11-05T15:41:24-0500,2015-11-27T10:52:48-0500",Nov 27,10,0
"2015-11-05T12:02:34-0500,2015-11-05T12:02:34-0500,2015-11-27T10:52:49-0500",5301654868, (bedstuy bushwick),750,xxxmazing room in shared 3 bed condo like reno! no fee! hot reno! wowo,-73.9274,,40.6907,/brk/roo/5301654868.html,0,"2015-11-05T12:02:34-0500,2015-11-05T12:02:34-0500,2015-11-27T10:52:49-0500",Nov 27,20,0
"2015-11-16T11:54:09-0500,2015-11-16T11:54:09-0500,2015-11-27T10:57:37-0500",5318405513, (clinton hill bedstuy),850,Make this bedstuy apt your new home,-73.95541,145,40.690908,/brk/roo/5318405513.html,6,"2015-11-16T11:54:09-0500,2015-11-16T11:54:09-0500,2015-11-27T10:57:37-0500",Nov 27,7,0
"2015-11-16T18:07:18-0500,2015-11-16T18:07:18-0500,2015-11-27T10:58:37-0500",5319101233, (bedstuy bushwick),800,Spacious Luxury Rooms,,140,,/brk/roo/5319101233.html,7,"2015-11-16T18:07:18-0500,2015-11-16T18:07:18-0500,2015-11-27T10:58:37-0500",Nov 27,26,0
"2015-11-15T12:57:21-0500,2015-11-15T12:57:21-0500,2015-11-27T10:57:46-0500",5317063507, (Clinton hill pratt),800,Renovated rooms - Clinton hill pratt - Huge apartment lots of space!,-73.953566,,40.691121,/brk/roo/5317063507.html,12,"2015-11-15T12:57:21-0500,2015-11-15T12:57:21-0500,2015-11-27T10:57:46-0500",Nov 27,18,0
"2015-11-27T11:04:25-0500,2015-11-27T11:04:25-0500,2015-11-27T11:30:16-0500",5333964026, (Bedford-Stuyvesant),500,Room - $500 monthly (All Utilities Included),-73.9436,,40.7012,/brk/roo/5333964026.html,7,"2015-11-27T11:04:25-0500,2015-11-27T11:04:25-0500,2015-11-27T11:30:16-0500",Nov 27,19,0
"2015-11-13T11:45:03-0500,2015-11-13T11:45:03-0500,2015-11-27T10:59:34-0500",5314029172, (interfaith medical area),700,"Clean/420Friendly,",,,,/brk/roo/5314029172.html,5,"2015-11-13T11:45:03-0500,2015-11-13T11:45:03-0500,2015-11-27T10:59:34-0500",Nov 27,10,0
"2015-11-12T19:32:43-0500,2015-11-12T19:32:43-0500,2015-11-27T10:58:58-0500",5313217360, (bedstuy e williamsburg),850,NEAR THE A & C - HURRY! Stunning Rooftop - Gym -,,130,,/brk/roo/5313217360.html,9,"2015-11-12T19:32:43-0500,2015-11-12T19:32:43-0500,2015-11-27T10:58:58-0500",Nov 27,12,0
"2015-11-27T10:32:43-0500,2015-11-27T10:32:43-0500,2015-11-27T10:32:44-0500",5333916549,,1000,"Tech Mansion for Developers, Entrepreneurs, Designers and More (5 min",-73.9563,,40.7095,/brk/roo/5333916549.html,7,"2015-11-27T10:32:43-0500,2015-11-27T10:32:43-0500,2015-11-27T10:32:44-0500",Nov 27,27,0
"2015-11-27T11:04:47-0500,2015-11-27T11:04:47-0500",5333964569, (Greenpoint),1220,"LOCATION & CONVENIENCE - subway,buses,stores steps from the building!",-73.954609,,40.732324,/brk/roo/5333964569.html,11,"2015-11-27T11:04:47-0500,2015-11-27T11:04:47-0500",Nov 27,14,0
"2015-11-16T23:02:07-0500,2015-11-16T23:02:07-0500,2015-11-27T11:57:08-0500",5319456274, (bed stuy),800,spacious living room area in apartment where YOUR room for rent will b,,,,/brk/roo/5319456274.html,7,"2015-11-16T23:02:07-0500,2015-11-16T23:02:07-0500,2015-11-27T11:57:08-0500",Nov 27,3,0
"2015-11-27T11:03:38-0500,2015-11-27T11:03:38-0500",5333962866, (Brooklyn),799,*** NICE ROOM FOR RENT (Stuyvesant Heights),-73.9274,,40.6907,/brk/roo/5333962866.html,5,"2015-11-27T11:03:38-0500,2015-11-27T11:03:38-0500",Nov 27,30,0
"2015-11-27T12:12:59-0500,2015-11-27T12:12:59-0500",5334075430, (Bushwick),1075,Loft Bedroom - Won't last,-73.913328,,40.700777,/brk/roo/5334075430.html,7,"2015-11-27T12:12:59-0500,2015-11-27T12:12:59-0500",Nov 27,3,0
"2015-11-27T12:22:29-0500,2015-11-27T12:22:29-0500",5334091687, (Brooklyn),850,Oct. 1st Furnished Room... Internationals welcome.,-74.000188,110,40.675428,/brk/roo/5334091687.html,3,"2015-11-27T12:22:29-0500,2015-11-27T12:22:29-0500",Nov 27,27,0
"2015-11-22T17:55:45-0500,2015-11-22T17:55:45-0500,2015-11-27T12:13:32-0500",5327902664, (###Weirfield / Bushwick###),775,"##Beautiful Stainless steel kitchen, and gorgeous tile bathroom 1. 5#",-73.914642,,40.687507,/brk/roo/5327902664.html,4,"2015-11-22T17:55:45-0500,2015-11-22T17:55:45-0500,2015-11-27T12:13:32-0500",Nov 27,41,0
"2015-11-27T12:18:42-0500,2015-11-27T12:18:42-0500",5334085104, (Prospect Lefferts Gardens),1050,Room For Rent in Sunny 2brm Prospect Leffert's Garden's Apartment,-73.957214,,40.658243,/brk/roo/5334085104.html,5,"2015-11-27T12:18:42-0500,2015-11-27T12:18:42-0500",Nov 27,13,0
"2015-11-15T15:28:18-0500,2015-11-15T15:28:18-0500,2015-11-27T12:17:43-0500",5317291656, (Prime Williamsburg),1450,Duplex w/ backyard & washer/dryer,-73.949372,2000,40.707498,/brk/roo/5317291656.html,7,"2015-11-15T15:28:18-0500,2015-11-15T15:28:18-0500,2015-11-27T12:17:43-0500",Nov 27,36,0
"2015-11-15T15:28:40-0500,2015-11-15T15:28:40-0500,2015-11-27T12:17:33-0500",5317292224, (Prime Williamsburg),1450,Duplex w/ backyard & washer/dryer,-73.949372,2000,40.707498,/brk/roo/5317292224.html,7,"2015-11-15T15:28:40-0500,2015-11-15T15:28:40-0500,2015-11-27T12:17:33-0500",Nov 27,36,0
"2015-11-27T13:34:54-0500,2015-11-27T13:34:54-0500",5334214994,,650,Seeking female for Bedroom $650,,120,,/brk/roo/5334214994.html,0,"2015-11-27T13:34:54-0500,2015-11-27T13:34:54-0500",Nov 27,12,0
"2015-11-27T12:07:51-0500,2015-11-27T12:07:51-0500,2015-11-27T12:35:18-0500",5334066743, (brooklyn),,***Are you looking for a room to rent?***,-73.957,,40.6467,/brk/roo/5334066743.html,0,"2015-11-27T12:07:51-0500,2015-11-27T12:07:51-0500,2015-11-27T12:35:18-0500",Nov 27,3,0
"2015-11-23T14:23:32-0500,2015-11-23T14:23:32-0500,2015-11-27T22:34:58-0500",5329101249, (Bushwick),,BIG ROOM AVAILABLE DEC 1,-73.905641,,40.682383,/brk/roo/5329101249.html,10,"2015-11-23T14:23:32-0500,2015-11-23T14:23:32-0500,2015-11-27T22:34:58-0500",Nov 27,7,0
"2015-11-19T15:27:24-0500,2015-11-19T15:27:24-0500,2015-11-27T13:27:42-0500",5323329138, (Bushwick),900,HUGE rooms // HUGE apartments // HUGE building,-73.9274,,40.6907,/brk/roo/5323329138.html,10,"2015-11-19T15:27:24-0500,2015-11-19T15:27:24-0500,2015-11-27T13:27:42-0500",Nov 27,13,0
"2015-11-16T15:53:21-0500,2015-11-16T15:53:21-0500,2015-11-27T13:26:55-0500",5318876641, (Crown Heights),999,- $1275 - 4 Bed / 3 Bath - Triplex with Roof-deck ! PSHH!,-73.9496,,40.6794,/brk/roo/5318876641.html,18,"2015-11-16T15:53:21-0500,2015-11-16T15:53:21-0500,2015-11-27T13:26:55-0500",Nov 27,28,0
"2015-11-19T21:36:21-0500,2015-11-19T21:36:21-0500,2015-11-27T13:24:42-0500",5323809125, (Bushwick),899,Exquisite Bushwick Townhouse Opens for Leasing!,-73.9274,,40.6907,/brk/roo/5323809125.html,8,"2015-11-19T21:36:21-0500,2015-11-19T21:36:21-0500,2015-11-27T13:24:42-0500",Nov 27,13,0
"2015-11-27T13:38:56-0500,2015-11-27T13:38:56-0500",5334221884, (Brooklyn bensonhurst),520,Looking for nice r.mate to share with,-74.003463,100,40.600933,/brk/roo/5334221884.html,0,"2015-11-27T13:38:56-0500,2015-11-27T13:38:56-0500",Nov 27,28,0
"2015-11-23T13:46:16-0500,2015-11-23T13:46:16-0500,2015-11-27T13:33:32-0500",5329029397, (Ridgewood),750,Utitlities included! Full Furnished Room! Available Now!,-73.900415,,40.701086,/brk/roo/5329029397.html,3,"2015-11-23T13:46:16-0500,2015-11-23T13:46:16-0500,2015-11-27T13:33:32-0500",Nov 27,25,0
"2015-11-14T01:17:46-0500,2015-11-14T01:17:46-0500,2015-11-27T13:33:16-0500",5315112779,,,布碌倫 13大道 63街 大單房,-73.996,,40.6336,/brk/roo/5315112779.html,0,"2015-11-14T01:17:46-0500,2015-11-14T01:17:46-0500,2015-11-27T13:33:16-0500",Nov 27,3,0
"2015-11-08T13:37:41-0500,2015-11-08T13:37:41-0500,2015-11-27T10:20:21-0500",5306300459, (williamsburg),999,1 golden era room in mega condo like duplex with yard! act asap! by jm,-73.944263,,40.701578,/brk/roo/5306300459.html,6,"2015-11-08T13:37:41-0500,2015-11-08T13:37:41-0500,2015-11-27T10:20:21-0500",Nov 27,12,0
"2015-11-04T20:31:34-0500,2015-11-04T20:31:34-0500,2015-11-27T13:31:20-0500",5300905990, (Greenpoint),1300,THE APARTMENT YOU'VE BEEN LOOKING FOR!!,,,,/brk/roo/5300905990.html,8,"2015-11-04T20:31:34-0500,2015-11-04T20:31:34-0500,2015-11-27T13:31:20-0500",Nov 27,32,0
"2015-11-21T16:45:43-0500,2015-11-21T16:45:43-0500,2015-11-27T13:34:44-0500",5326495630, (Weirfield),777,It's a 4 bedroom space that comes with,-73.914642,,40.687507,/brk/roo/5326495630.html,4,"2015-11-21T16:45:43-0500,2015-11-21T16:45:43-0500,2015-11-27T13:34:44-0500",Nov 27,34,0
"2015-11-27T13:38:56-0500,2015-11-27T13:38:56-0500",5334221886, (GREENWOOD HEIGHTS),1000,"BEAUTIFUL ROOM FURNISHED OR NOT, AVAILABLE NOW",-73.998778,,40.656355,/brk/roo/5334221886.html,6,"2015-11-27T13:38:56-0500,2015-11-27T13:38:56-0500",Nov 27,3,0
"2015-11-08T13:38:08-0500,2015-11-08T13:38:08-0500,2015-11-27T10:20:22-0500",5306301123, (Clinton Hill),1200,1 amazing room in shared 3 bed condo like reno! no fee! hot reno! wowo,-73.929787,,40.700718,/brk/roo/5306301123.html,0,"2015-11-08T13:38:08-0500,2015-11-08T13:38:08-0500,2015-11-27T10:20:22-0500",Nov 27,22,0
"2015-11-08T13:25:42-0500,2015-11-08T13:25:42-0500,2015-11-27T10:20:23-0500",5306281806, (east-williamsburg/bushwick),1050,JUMBOOOOO renovated room with GYM!YARD!ROOF!LAUNDRY!OMG CALL ASSAPPPPP,-73.909605,,40.693832,/brk/roo/5306281806.html,0,"2015-11-08T13:25:42-0500,2015-11-08T13:25:42-0500,2015-11-27T10:20:23-0500",Nov 27,23,0
"2015-11-08T13:24:16-0500,2015-11-08T13:24:16-0500,2015-11-27T10:20:23-0500",5306279581, (bushwick),925,JUMBOOOOO renovated room in condo like! in a 3 bed share! young proff!,-73.909605,,40.693832,/brk/roo/5306279581.html,7,"2015-11-08T13:24:16-0500,2015-11-08T13:24:16-0500,2015-11-27T10:20:23-0500",Nov 27,22,0
"2015-11-03T11:20:46-0500,2015-11-03T11:20:46-0500,2015-11-27T10:20:23-0500",5298345710, (Clinton Hill),1200,1 amazing room in shared 3 bed condo like reno! no fee! hot reno! wowo,-73.929787,,40.700718,/brk/roo/5298345710.html,0,"2015-11-03T11:20:46-0500,2015-11-03T11:20:46-0500,2015-11-27T10:20:23-0500",Nov 27,22,0
"2015-11-05T11:56:11-0500,2015-11-05T11:56:11-0500,2015-11-27T10:20:24-0500",5301642459, (bushwick),925,JUMBOOOOO renovated room in condo like! in a 3 bed share! young proff!,-73.909605,,40.693832,/brk/roo/5301642459.html,7,"2015-11-05T11:56:11-0500,2015-11-05T11:56:11-0500,2015-11-27T10:20:24-0500",Nov 27,22,0
"2015-11-03T11:22:20-0500,2015-11-03T11:22:20-0500,2015-11-27T10:20:24-0500",5298348859, (bedstuy),825,JUMBOOOOO renovated room in condo like! in a 3 bed share! young proff!,-73.909605,,40.693832,/brk/roo/5298348859.html,7,"2015-11-03T11:22:20-0500,2015-11-03T11:22:20-0500,2015-11-27T10:20:24-0500",Nov 27,23,0
"2015-11-03T11:21:49-0500,2015-11-03T11:21:49-0500,2015-11-27T10:20:25-0500",5298347815, (east williamsburg),900,1 amazing room in shared 3 bed condo like reno! no fee! hot reno! wowo,-73.929787,,40.700718,/brk/roo/5298347815.html,0,"2015-11-03T11:21:49-0500,2015-11-03T11:21:49-0500,2015-11-27T10:20:25-0500",Nov 27,24,0
"2015-11-03T11:22:47-0500,2015-11-03T11:22:47-0500,2015-11-27T10:20:26-0500",5298349810, (bedstuy),825,JUMBOOOOO renovated room in condo like! in a 3 bed share! young proff!,-73.909605,,40.693832,/brk/roo/5298349810.html,7,"2015-11-03T11:22:47-0500,2015-11-03T11:22:47-0500,2015-11-27T10:20:26-0500",Nov 27,23,0
"2015-11-02T21:35:57-0500,2015-11-02T21:35:57-0500,2015-11-27T10:20:26-0500",5297722333, (bushwick),750,olden era room in mega condo like duplex with yard! act asap! by jm,-73.9211,,40.6784,/brk/roo/5297722333.html,3,"2015-11-02T21:35:57-0500,2015-11-02T21:35:57-0500,2015-11-27T10:20:26-0500",Nov 27,26,0
"2015-11-18T16:48:45-0500,2015-11-18T16:48:45-0500,2015-11-28T09:43:48-0500",5322075044, (Bushwick / 30sec to Wilson L),800,Roommates needed for sweet 3br next to the train,-73.905265,1000,40.689015,/brk/roo/5322075044.html,6,"2015-11-18T16:48:45-0500,2015-11-18T16:48:45-0500,2015-11-28T09:43:48-0500",Nov 28,26,0
"2015-11-28T09:47:41-0500,2015-11-28T09:47:41-0500",5335275727, (Crown Heights),1020,Bedroom available in large 2/1,-73.956069,800,40.675928,/brk/roo/5335275727.html,3,"2015-11-28T09:47:41-0500,2015-11-28T09:47:41-0500",Nov 28,10,0
"2015-11-18T10:52:54-0500,2015-11-18T10:52:54-0500,2015-11-28T09:44:15-0500",5321409767, (Crown Heights),849,"Duplex Apartment Total Gut, Seeks Roomies",-73.9274,,40.6907,/brk/roo/5321409767.html,15,"2015-11-18T10:52:54-0500,2015-11-18T10:52:54-0500,2015-11-28T09:44:15-0500",Nov 28,12,0
"2015-11-24T22:22:59-0500,2015-11-24T22:22:59-0500,2015-11-28T09:39:45-0500",5331290259, (Crown Heights),980,FEMALE Roommate--AMAZING Eastern Pkwy Apt--9 Month Sublet--Dec. 1st,-73.959295,90,40.670933,/brk/roo/5331290259.html,6,"2015-11-24T22:22:59-0500,2015-11-24T22:22:59-0500,2015-11-28T09:39:45-0500",Nov 28,50,0
"2015-11-13T18:38:51-0500,2015-11-13T18:38:51-0500,2015-11-28T09:44:22-0500",5314760762, (Bushwick),850,The Elegant Townhouse on Bushwick Avenue,-73.9274,,40.6907,/brk/roo/5314760762.html,13,"2015-11-13T18:38:51-0500,2015-11-13T18:38:51-0500,2015-11-28T09:44:22-0500",Nov 28,37,0
"2015-11-28T09:49:18-0500,2015-11-28T09:49:18-0500",5335277783, (Crown Heights),995,Sprawling Apartment Share - Private Outdoor Space- 3 floors,-73.9496,,40.6794,/brk/roo/5335277783.html,17,"2015-11-28T09:49:18-0500,2015-11-28T09:49:18-0500",Nov 28,27,0
"2015-11-28T09:47:16-0500,2015-11-28T09:47:16-0500",5335275201, (Brooklyn),799,TODAY * Open House*** Nice 3BR Apartment RENTING - Stuyvesant Heights,-73.9274,,40.6907,/brk/roo/5335275201.html,5,"2015-11-28T09:47:16-0500,2015-11-28T09:47:16-0500",Nov 28,26,0
"2015-11-18T11:02:22-0500,2015-11-18T11:02:22-0500,2015-11-28T09:44:26-0500",5321426649, (Bushwick),950,Brand New Room for a Brand New You !,-73.9274,,40.6907,/brk/roo/5321426649.html,21,"2015-11-18T11:02:22-0500,2015-11-18T11:02:22-0500,2015-11-28T09:44:26-0500",Nov 28,12,0
"2015-11-27T20:54:59-0500,2015-11-27T20:54:59-0500",5334824720, (Brighton Beach),30,Only 29$ per night. Brighton Beach Guesthouse,-73.964652,80,40.58096,/brk/roo/5334824720.html,5,"2015-11-27T20:54:59-0500,2015-11-27T20:54:59-0500",Nov 27,18,0
"2015-11-27T20:45:41-0500,2015-11-27T20:45:41-0500",5334815230, (310 Tompkins ave),875,Beautiful New 4BR/2BA private Roof access steps to Bedford G train,-73.944683,,40.687218,/brk/roo/5334815230.html,15,"2015-11-27T20:45:41-0500,2015-11-27T20:45:41-0500",Nov 27,45,0
"2015-11-27T20:46:16-0500,2015-11-27T20:46:16-0500",5334815821, (310 Tompkins ave),875,Beautiful New 4BR/2BA private Roof access steps to Bedford G train,-73.944683,,40.687218,/brk/roo/5334815821.html,15,"2015-11-27T20:46:16-0500,2015-11-27T20:46:16-0500",Nov 27,45,0
